Gaia DR3 339061352757048576,8.73,140.7778643369556,-18.20050941,ON8.5V,C,1482.3599169878446,-38.17,100,99,87,70,56,43
Gaia DR3 1514614036477152512,14.35,141.11437817694596,83.43000591702736,B,E,5552.470849528039,-18,31,39,53,69,87,98
Gaia DR3 1514874925675187328,15.25,141.1984001,82.86915839496112,B,E,8968.609865470851,17,31,39,53,69,87,98
Gaia DR3 460123939528014720,10.22,141.21339626827873,-0.498465334,B,D,773.7542556484061,0.079907,100,100,100,98,93,93
Gaia DR3 449478502306358016,10.34,142.5222043031325,0.7869095854165125,B,D,819.000819,4.74594,100,100,100,100,100,100
Gaia DR3 446214533322829952,10.44,142.96956582436118,-4.812003776,B,D,1696.6406515100102,-19.914,100,100,98,86,73,64
Gaia DR3 436867408876033024,9.29,143.4102772101983,-12.94285547,B,E,2294.6305644791187,-58,100,100,92,76,62,50
Gaia DR3 473853300710413056,10.88,143.74881799429684,5.787664418264906,B,D,117.27866583789744,-1.57,100,100,100,100,100,100
Gaia DR3 1513333036711679616,15.58,144.82924661244263,85.89843872627631,B,E,10515.247108307045,53.3,28,37,51,67,85,97
Gaia DR3 444853200487624832,9.92,145.90545022099317,-1.16140733,B,D,551.5111405250386,-28.694599,100,100,100,92,80,70
Gaia DR3 249641095728989696,9.89,148.99236267473003,-3.994662529,B,D,817.7283506419167,29.6481,100,100,98,87,74,61
Gaia DR3 251895541245212928,10.53,149.33365730602208,0.37412618130414727,B,D,751.3712525,-28.780001,100,100,100,94,81,69
Gaia DR3 241853151791243776,10.1,149.81615707335504,-9.391364318,B,D,1317.3494928204452,-24.36,99,100,95,81,67,54
Gaia DR3 275006446725290752,10.11,150.43446041655332,0.15096292058635263,B,D,916.5062780680048,-6.42621,100,100,100,93,80,67
Gaia DR3 277071917975525376,10.21,150.74336009543944,4.7820680624813905,B,D,4688.232536333802,51.46,100,100,100,98,89,78
Gaia DR3 274756587011687424,10.97,151.28314830053057,0.3181672317908898,B,D,1759.9436818021823,-11.8737,99,100,100,93,80,67
Gaia DR3 271890091475715712,10.01,151.54603811485944,1.415656726449009,B,D,1007.759750075582,-4.18,99,100,100,94,82,69
Gaia DR3 271477018695099776,10.3,152.2778871316123,0.2912086231653564,B,D,975.9906304899474,-4.961565333,99,100,100,92,79,67
Gaia DR3 1531338914005603200,15.46,152.99650967707154,78.75471877,B,E,13661.202185792348,-78.9,34,42,57,72,91,99
Gaia DR3 270542090219600128,10.77,153.61575531885262,-0.476935894,B,D,3118.1789834736514,67.73,98,100,100,91,78,65
Gaia DR3 257623515788574976,10.71,156.20588329728372,-0.169885672,B,D,1741.5534656913965,106.83,95,100,100,91,78,65
Gaia DR3 259727706163179520,10.85,156.83995021376793,6.025622472888018,B,D,233.53027720043906,20.26,95,100,100,97,86,74
Gaia DR3 229933651171740160,12.27,157.25531344022835,-9.590767036,B,D,448.1089801039613,4.64,93,100,96,81,68,54
Gaia DR3 257307784153151616,11.18,157.28485264732134,-0.29734477,B,D,1062.586335,4.27782,94,100,100,90,77,65
Gaia DR3 254424108748339072,11.11,157.5706858,0.7203489183126528,B,D,989.3153937475269,17.4561,93,100,100,91,78,66
Gaia DR3 254006122532102272,10.93,158.44691944589079,-0.50063817,B,D,179.3561115595014,-13.92,92,100,99,90,77,64
Gaia DR3 256197930243124992,9.57,158.49087023187857,3.964444196,B,D,1010.2030508132135,-28.447901,92,100,100,95,83,70
Gaia DR3 832821444622631040,9.05,158.627063,59.218558132393966,B,D,677.9201410073894,23.72,56,62,76,92,100,100
Gaia DR3 261529462124510208,11.7,159.20063516750187,5.963378521,B,D,736.1601884570082,8.08,92,100,100,97,85,72
Gaia DR3 254706373999886592,10.62,159.7385513259317,2.1152910566412717,B,D,4759.638267,89.93,91,99,100,92,80,67
Gaia DR3 228175463361195904,12.24,160.45104281352107,-4.987629649,B,D,476.0997905160921,-23.64,90,99,98,85,72,59
Gaia DR3 4015691071962818688,15.6,161.02955046565106,82.96696417521223,B,E,6724.949562878278,-159,30,39,54,70,88,98
Gaia DR3 180085062441898368,10.83,161.07126884780752,-5.19386343,B,D,1555.4518587649711,-1.48154,89,99,98,85,71,58
Gaia DR3 206640398557464704,10.54,161.55850828268206,2.405608574724916,B,D,2940.3116730373417,117.07,88,98,100,92,79,67
Gaia DR3 205861596428251008,11.03,161.6999728834443,2.045345454365507,B,D,21141.64904862579,81.72,88,98,100,92,79,66
Gaia DR3 205966569727998208,9.24,161.9010669837185,3.605569390347354,B,D,1613.1634134537828,-26.95,88,98,100,94,81,68
Gaia DR3 208615842996834560,10.49,163.44484758196526,3.8040997094059126,B,D,1037.9904504878555,20.12806489697074,86,98,100,93,81,68
Gaia DR3 170179867127141760,6.87,163.51996068535433,-14.6704344,B,E,271.06147674292527,26.5,88,98,93,77,63,50
Gaia DR3 173679204618093184,11.86,167.74177288357075,-8.683140751,B,D,270.0440171747995,15.8,84,96,96,82,69,55
Gaia DR3 8900825800310016,4.7,168.20591608519678,-42.41402939,B6III,C,136.59895911593154,10.2,87,91,77,61,46,32
Gaia DR3 2463372209084221440,15.37,168.4053276,-63.94788562,B,E,6839.945280437756,-74,86,80,66,49,33,19
Gaia DR3 187917223068585728,12.5,168.4503416711339,1.2898798197672998,B,E,3061.8493570116348,9.638327843,81,95,99,90,77,64
Gaia DR3 185985900829542272,10.85,169.11987481648853,-4.387794371,B,D,1740.6440382941687,-0.844845,82,95,98,85,72,59
Gaia DR3 767386312198060160,12.967,169.75826035630652,70.10639050308076,B,E,3913.8943248532287,131,38,49,64,80,97,100
Gaia DR3 161630172085534976,12.4,169.79934891679235,-6.378957883,B,D,462.7701420704336,13.3,81,95,97,84,70,58
Gaia DR3 934779226585532416,9.92,170.06638529992733,31.78954957533935,BN,E,952.8346831824678,-47.5952,68,82,95,100,100,95
Gaia DR3 4012429233280350720,14.05,171.6399542900032,84.21067951428384,B,E,6222.775357809583,-178,28,38,53,69,87,98
Gaia DR3 4028535394999615744,14.85,172.07040380771812,79.42027982083772,B,E,6459.948320413437,-62,31,42,56,72,91,99
Gaia DR3 3665501184671104,5.607,173.0831265127426,-45.38791654,B8V,C,136.26948653657473,11.8,84,89,76,60,45,30
Gaia DR3 154650163033872256,11.81,173.23391993660786,-11.74066742,B,D,275.22430781086587,-19.96,80,93,95,80,66,53
Gaia DR3 182635070426723840,11.24,173.38345337694864,-0.292516922,B,D,2020.6102242877348,-0.122914912,77,91,98,88,75,62
Gaia DR3 182642663928807296,12.571,173.61617165293788,-0.052214168,B_,E,2744.990392533626,-9.665309151,77,90,98,89,76,62
Gaia DR3 182592979747580160,10.68,173.72877666325078,0.012727445,B,D,2066.542674,17.3915,77,90,98,89,76,62
Gaia DR3 4011858999062121472,15.72,175.1401513424385,84.35623270459519,B,E,14326.647564469913,37,28,38,53,69,87,98
Gaia DR3 3454644235734067968,9.36,175.20924458373133,2.6409955562932597,B,D,1725.0301880282907,-5,75,89,98,90,77,65
Gaia DR3 4016404998606951808,14.98,175.6449238985367,80.50464107026379,B,E,6626.905235255135,95,30,41,55,71,90,99
Gaia DR3 146953066243274240,6.329,176.6162673111501,-14.03165521,B,E,259.6458430700524,23.2,78,91,93,79,64,51
Gaia DR3 3452666867147952512,12.12,177.75429534663624,8.384967774,B,D,488.4959210590591,-13.71,72,85,97,94,82,69
Gaia DR3 3444621186514814336,9.82,178.29663534090426,0.11859075973516003,B,D,1830.4960644334615,9.68,73,87,97,88,75,62
Gaia DR3 4016175406834595200,15.63,178.92885333920364,80.69007953394434,B,E,23255.813953488374,-88.4,29,41,55,71,90,99
Gaia DR3 3450436400435483008,11.84,179.25952633673919,5.5999930284243105,B,D,821.4227041,-28.25,71,85,97,92,79,66
Gaia DR3 3412508167016377600,9.05,179.57034240982404,-11.9345663,B,E,704.0270346381301,23.956301,76,89,94,80,66,53
Gaia DR3 913223644720384256,16.01,180.13596628355904,37.94554501271056,B,E,1610.3059581320451,233,56,71,85,99,100,93
Gaia DR3 3437919388265814400,11.41,180.31448846724544,4.604002323978898,B,D,3668.378576669112,51.0611,71,85,97,91,78,66
Gaia DR3 813174889821570432,16,181.10377843095853,47.98870249369545,B,E,7942.8117553613965,86,49,64,79,94,100,98
Gaia DR3 3443156259072709504,8.95,181.2890431393986,0.834752527,B,D,633.1919204710948,-2,71,85,96,88,75,62
Gaia DR3 3431031605050844672,9.43,181.73116068132498,0.4323695042533817,B,D,1258.970162407151,20,71,85,96,88,75,62
Gaia DR3 3408419426870077056,10.9,181.77250632308377,-14.56548641,B,D,182.19582407171228,17.3245,75,88,92,79,64,51
Gaia DR3 3431272428162579968,9.91,182.23085238161008,1.728627110860891,B,D,1190.4761904761906,4,70,85,96,89,76,63
Gaia DR3 919138811120012032,16.11,182.33406049799234,27.252273066654734,B,E,25125.628140703513,157.062,61,75,90,100,95,83
Gaia DR3 3430934641869760128,9.85,182.47808288604278,0.4537944159830141,B,D,1616.553507921112,-7.25,71,85,95,88,75,62
Gaia DR3 812325998125688960,15,182.48458274359632,44.08316862023711,B,E,17241.379310344826,158,51,66,80,96,100,96
Gaia DR3 3429219919126378112,9.02,182.9869449266061,-1.618123982,B,E,1217.137293,-17.1,71,85,95,86,73,60
Gaia DR3 3430624991907632384,9.8,183.33194611666073,0.2073720959668456,B,D,297.92939073439595,-22,70,84,95,88,75,62
Gaia DR3 800787138988547456,16.6,183.38682286260382,48.983860068127925,B,E,8271.298593879239,-247.2,47,63,77,93,100,98
Gaia DR3 3429890960518092416,10.31,183.68889953912117,1.096347837,B,D,5350.454788657035,59.33,69,84,95,88,75,62
Gaia DR3 4026798166627903616,15.85,184.4888596742683,79.11062569727308,B,E,9407.337723,-96.7,29,42,56,72,91,99
Gaia DR3 4026870596956481024,16.22,184.94202893381677,78.46108305200194,B,E,19342.35976789168,-72.56615,29,42,57,72,91,99
Gaia DR3 811243975604685312,17,185.55781608101654,46.35379946284119,B,E,13245.033112582783,71.6,48,63,78,94,100,96
Gaia DR3 802768630743019264,15,186.07136716085245,53.025627451883125,B,E,10405.827263267429,-127,43,59,74,90,100,98
Gaia DR3 3426200454038524928,11.6,186.38404107757856,1.2555953459703568,B,D,2164.5021645021643,18.94088732115047,68,82,94,88,75,62
Gaia DR3 4014496796176813952,16.52,187.90232167425316,80.22581445800289,B,E,9960.159363,-46.3,28,41,55,71,90,99
Gaia DR3 3422966201926810624,9.49,188.84192607976684,-1.22974874,B,D,1246.7273407305822,21.6,67,81,93,86,73,60
Gaia DR3 749816219464692608,17,189.27783394803635,58.875717535292594,B,E,5707.762557077625,38,38,55,69,85,99,99
Gaia DR3 3375240697132089728,11.91,189.6898590542415,0.084379987,B,D,527.7044854881267,-11.87,66,80,93,87,74,61
Gaia DR3 4013617736630269056,16.65,190.33397070531666,81.48719958159265,B,E,9074.410163339382,118.3,27,39,55,70,89,98
Gaia DR3 747396018278345088,16.3,191.33110318773038,53.61406726,B,E,4526.935264825713,-33,41,57,72,87,100,98
Gaia DR3 3381085735306815360,11.92,191.61293274389254,10.337559608200078,B,D,763.3587786259542,15.36,61,76,90,94,81,68
Gaia DR3 3379129360523597440,12.17,191.81367239007926,6.340984577084569,B,D,421.9765381044814,-29.52,63,77,91,91,78,65
Gaia DR3 3378744325293764608,12.19,192.50754726573007,10.092783891775372,B,D,1256.2814070351758,22.75,61,76,90,93,81,68
Gaia DR3 3372531195544215040,12.06,192.73141530510864,4.3502332602619465,B,D,3204.1012495994873,22.29,63,77,91,90,77,64
Gaia DR3 3346682158209073792,5.29,193.1739369589854,-7.330296105,B2IV-V,C,289.02569438423075,26.2,66,80,91,83,69,56
Gaia DR3 3346230980484591360,4.875,194.48822563105628,-7.573103541,B9V,C,86.21878879845497,19.71,65,79,90,82,69,56
Gaia DR3 745625667119067520,16.3,195.08788218835323,54.86768582575445,B,E,78740.15748031497,-56.9,39,55,70,86,99,98
Gaia DR3 5034715317553596032,14.28,195.28127848149722,-85.48733672,B,E,4805.3820278712155,-50,76,67,53,37,20,5
Gaia DR3 695654448480616448,14.79,197.58997523289307,43.50671858432288,B,D,1572.821642025794,289.5,44,60,75,91,99,90
Gaia DR3 696943999525168256,16.27,198.18911959545156,45.71969708343685,B,E,5847.953216374269,90.6,43,59,74,90,100,91
Gaia DR3 695498558347876736,15.19,198.2047626115268,44.958010753153694,B,D,8880.994671403198,106.4,43,60,74,90,100,91
Gaia DR3 3355606928453610752,10.66,199.0614640830389,2.3712923525206833,B,D,5073.566717402334,145.27,60,74,88,88,75,62
Gaia DR3 3329849043206545920,8.88,199.76622651729403,-4.41790282,B,E,2662.406815761449,50.8684,61,76,88,84,70,58
Gaia DR3 3330533424776014208,10.21,200.3591031879218,-1.335315162,B,D,1873.7118231216043,40.3,60,75,87,86,72,59
Gaia DR3 3327988020996424960,10.88,200.85238125110982,0.5509000347982962,B,D,1863.2383081796163,142.6,59,74,87,87,74,61
Gaia DR3 4022230417368440832,15.76,201.36562602376662,70.54095392448997,B,D,44052.86343612334,57.5,29,45,60,76,94,100
Gaia DR3 734481326496980352,16,201.60122434723445,60.719344379500555,B,D,18416.206261510128,17.1,34,51,65,81,97,98
Gaia DR3 4021902659824538112,13.71,203.41907807464185,72.28765077231219,B,E,1774.622892635315,15,28,44,59,75,93,100
Gaia DR3 3961845509354017408,14.45,204.0020563403208,88.94069675,B,E,6090.133982947625,-69,25,34,50,65,83,96
Gaia DR3 3217366877678587776,10.98,205.86682060753148,-17.08494219,B,D,1173.1581417175034,63.64,62,77,84,76,62,49
Gaia DR3 3131704751396097792,10.37,206.44975303343404,-1.476015407,B,D,1458.3637159107482,27.66484883917354,57,72,84,85,72,59
Gaia DR3 3131154205306549120,12.4,206.78660531092464,-3.351810739,B,D,935.8038555118846,3.91,57,72,84,84,70,58
Gaia DR3 3127142568413717504,13.95,208.5592705517004,-1.737371248,B,D,1993.2230416583616,-24.49004566,56,71,83,84,72,59
Gaia DR3 3127142671492931456,13.73,208.5595150119521,-1.733689704,B,D,1760.5633802816903,54.63417562478784,56,71,83,84,72,59
Gaia DR3 3127416965285738880,9.87,209.15296700945288,0.3158240412399622,B,D,2591.344908007256,67.79,55,70,83,85,73,60
Gaia DR3 3126967226370106240,10.68,209.25184563497032,-1.88054958,B,C,1748.2517482517485,-2,56,71,83,84,71,58
Gaia DR3 3120740692021227776,10.64,209.71655423055495,-4.14100889,B,D,1945.9038723487056,149.17,56,71,83,83,70,57
Gaia DR3 3120636551953159680,10.39,210.26381708595184,-2.30287742,B,D,4752.851711026617,173.95,55,70,83,83,71,58
Gaia DR3 3125518039984467328,10.81,211.93220758787567,-1.389443094,B,D,4033.884630899556,99,54,69,81,83,72,59
Gaia DR3 2990075524747206656,10.533,212.09197895930015,-25.60725727,B,D,335.0195986465208,15.83,61,77,78,71,57,43
Gaia DR3 2990075520450345856,10.23,212.10054073895472,-25.611189,B,E,308.0999476230089,15.15,61,77,78,71,57,43
Gaia DR3 5033596019012338944,14.81,212.269399,-84.40817678,B,E,7513.148009015778,-75,74,67,53,37,20,5
Gaia DR3 602082504263075840,13.03,214.55345819600836,29.411562425526146,B,E,5434.782608695652,42.49,42,59,73,88,91,78
Gaia DR3 3102522750724073856,10.32,217.19228968046988,-0.832571855,B,D,2115.0592216582063,46.1,51,66,79,81,72,59
Gaia DR3 3102461070694144256,11.33,217.38049127636322,-0.51920429,B,D,2644.1036488630357,83.2,51,66,79,81,72,59
Gaia DR3 3101685365238020224,10.48,217.87789887391688,-0.377948753,B,D,1942.5019425019423,67.9,50,65,79,81,72,59
Gaia DR3 4003370047740902400,14.59,218.04917118933307,81.16116280373127,B,E,8467.400508044031,52,24,38,53,69,87,98
Gaia DR3 3099540291073210880,11.2,218.55992843691442,-3.552640698,B,D,2353.4949399858792,76.232201,51,66,79,80,70,57
Gaia DR3 3053410693053042816,9.96,219.3842707664336,1.1200042156346544,B,D,2627.4303730951133,69,49,65,77,81,73,60
Gaia DR3 577294697514301440,19.84,227.33538160848104,31.33199831457147,B,E,5243.8384897745145,831.2,36,52,67,82,90,79
Gaia DR3 3028001872683957120,10.09,231.21610422393724,-0.338980129,B,D,606.7224851,47.82,43,59,71,74,71,58
Gaia DR3 3028372270667508224,11.73,231.34853681836387,1.7434097712110939,B,D,1056.859015007398,85.6,42,58,71,75,72,59
Gaia DR3 3843929591719194624,16.2,231.69252179542192,33.40450296500671,B,E,12376.237623762376,66,33,50,65,80,90,80
Gaia DR3 3859275333773935488,19.89,241.78229774001255,53.20209738,B,E,3286.230693394676,537.6,24,42,57,72,91,93
Gaia DR3 3864943938985725184,14.64,244.28808203477578,55.98330280313762,B,E,8361.204013377926,195.363007,23,41,55,72,90,94
Gaia DR3 3830584196322129920,18.76,244.63151275588856,44.38243395655751,B,E,6626.905235255135,626.8,25,42,57,73,90,87
Gaia DR3 5597869784449144192,11.9,246.17004347645667,1.9082452545950768,B,D,647.7942605428516,42.21,33,49,62,66,69,58
Gaia DR3 5591821504112322816,12.14,247.8454548891471,-6.199970423,O,D,559.5657769570813,48.88,34,50,60,61,63,52
Gaia DR3 5588916667415851776,11.85,247.95216645979693,-5.614377777,O,D,3685.9565057132327,127.2,34,50,60,61,64,53
Gaia DR3 3804790100211231104,20.16,251.64759234995222,50.64081860075266,B,E,1219.958521410272,578.7,21,39,54,70,88,90
Gaia DR3 3950102935623789952,17.48,252.8923373670296,77.23025934204848,B,E,45454.545454545456,0.00055,19,36,50,66,84,97
Gaia DR3 5543407297031681792,5.73,254.60456735766726,2.0305513147417464,B2V,C,435.1231398485772,24.7,26,44,56,59,64,58
Gaia DR3 4777097514079830912,10.48,261.47106746171085,-38.82228928,B,E,801.6032064128256,-2.99,31,29,28,28,26,12
Gaia DR3 5467163552975208192,20.05,262.05725670279804,23.04660878496485,B,E,1689.474573,351,18,36,51,65,73,73
Gaia DR3 5467163656055994240,19.98,262.0597952516601,23.050552691491685,B,E,4752.851711026617,394,18,36,51,65,73,73
Gaia DR3 5437044665320572416,10.74,263.49305034241564,10.144950220965727,B,D,635.4855109303508,-0.838117,18,36,51,58,63,62
Gaia DR3 5437033837701918464,11.14,263.64055134995925,10.735420869911751,B,D,726.3219058686809,22.606055,17,36,50,58,63,63
Gaia DR3 5437026076701742336,10.686,263.7390934441792,10.596740933016461,B,D,337.5755325254026,42.168565,17,36,50,58,63,63
Gaia DR3 5430970894363891456,11.09,263.8907345,9.855411700984753,B,D,416.40641265875496,0.296668,17,36,50,57,62,62
Gaia DR3 5436977796969926400,11.65,263.9475359529197,10.13533115929028,B,D,718.1328546,0.483957,17,36,50,57,62,62
Gaia DR3 5428323854487771392,5.541,263.9487321829961,2.9573543318439652,B5III,C,151.40045420136258,22.8,17,36,49,52,56,56
Gaia DR3 5436359807010887552,10.94,264.0263928431305,10.885232311499479,B,D,341.8102269619907,4.773,17,35,50,58,63,63
Gaia DR3 5436246969633575808,10.71,264.23240364379967,10.658371771177938,B,D,1063.1511800978099,28.243999,17,35,50,58,63,63
Gaia DR3 5331653142902187008,6.35,264.56020043594515,0.15044065028539036,B3V,C,443.75416019525187,22,17,35,47,48,53,52
Gaia DR3 5332125176988204928,6.08,264.8165973406331,1.959351020284963,B2Vnn(e),C,415.7312713062276,19,16,35,47,50,54,54
Gaia DR3 5436171068972028416,10.54,264.8899626750782,10.557088962110411,B,D,252.27679810287847,14.07,16,35,50,57,62,62
Gaia DR3 5435974977944486912,11.01,265.00752859479053,10.390105372722621,B,D,499.4506043352313,21.95,16,34,50,57,62,62
Gaia DR3 5331791505269378176,7.39,265.29906162490147,0.8490012341025571,B3/5V,D,474.94656851104247,20,16,34,47,48,53,53
Gaia DR3 5329291735538142848,12.03,265.8446289,-4.040961107,OB+,E,94.32627458378532,-2.39,15,34,42,42,46,46
Gaia DR3 3794074603484360704,19.33,266.51021153162975,55.919438777200256,B,E,2014.0986908358511,0.00155,15,34,49,65,83,93
Gaia DR3 3792831575525207680,14.8,271.6439643633548,56.418804693690355,B,E,8285.004143,-32,14,32,47,63,81,92
Gaia DR3 3893224580643753984,14.3,273.14336069194894,63.59130003898911,B,E,5841.121495327103,65.8,14,32,47,63,81,93
Gaia DR3 3794936865414912384,14.9,273.5746709560147,58.91940558946243,B,E,8278.145695364237,106,13,31,47,62,80,93
Gaia DR3 5407450004194424448,6.384,276.8950874044931,6.153115668461991,B3V,C,450.28818443804033,17,4,22,36,41,45,47
Gaia DR3 4661359346788463616,11.85,279.1400073969109,-35.16550335,BC2Ia,C,12499.999999999998,344,0,0,0,0,0,0
Gaia DR3 4657686561311817344,16.8,279.4284692826356,-31.72018418,B,E,73529.41176470589,270.1,0,0,0,0,0,0
Gaia DR3 4657691891381060864,15.24,279.4881330474484,-31.76772805,B,E,64516.12903225806,284,0,0,0,0,0,0
Gaia DR3 4658194570010159616,12.597,279.99076938552366,-33.52980129,O,D,529.4647112,34.872002,0,0,0,0,0,0
Gaia DR3 4657592523006591360,12.242,280.07251651018055,-31.41061343,BC1.5Iab,C,153846.15384615384,249.8,0,0,0,0,0,0
Gaia DR3 5363534238464876032,7.79,282.1405922599175,11.097204681559955,BN1Ib,C,2774.694783573807,2.9,2,19,34,44,48,50
Gaia DR3 5355362805509588608,11.69,283.1849017,1.6005800399694876,B,E,539.0835579514825,0.66,0,9,19,19,21,22
Gaia DR3 3907552385384126336,15.16,283.1941495212353,73.69722676406626,B,E,5425.9359739555075,0.0005,14,31,46,62,79,94
Gaia DR3 4695837248234659200,16.16,285.46470859719767,-46.81185123,B,E,10277.492291880782,204,0,0,0,0,0,0
Gaia DR3 5351449952863784448,11.77,285.780099,0.11315245690192179,B,D,2002.8039254956939,-5.65,0,0,0,0,0,0
Gaia DR3 3708104343359742848,19.49,285.85988593574945,67.38040860554625,B,E,1952.7436047646943,434.1,11,29,45,60,78,93
Gaia DR3 5350697745147495680,12.63,285.9078078091014,0.061660449,B,D,2644.1036488630357,-26.4,0,0,0,0,0,0
Gaia DR3 5350681669111404416,10.7,286.1943177914579,-0.208513207,B,D,846.5966813410091,-58.24,0,0,0,0,0,0
Gaia DR3 5350375695646899712,15.056,287.3041043148698,-0.601728322,B,E,2630.8866087871615,295,0,0,0,0,0,0
Gaia DR3 5350375970524912640,14.427,287.3189450050803,-0.568128143,B,E,2724.7956403269754,-5.62614,0,0,0,0,0,0
Gaia DR3 5350363631058143488,12.17,287.38938398651743,-0.620196694,B,E,2551.6713447307984,-11.64516,0,0,0,0,0,0
Gaia DR3 5350363463580099968,13.197,287.40082975442607,-0.599829304,B,E,2420.7213749697407,20,0,0,0,0,0,0
Gaia DR3 5350363910262006784,12.852,287.40783578824977,-0.571545817,B,E,2553.6261491317673,80,0,0,0,0,0,0
Gaia DR3 5350363910256909568,13.439,287.41690756955865,-0.579489303,B,E,2547.1217524197655,22.25603,0,0,0,0,0,0
Gaia DR3 5350363154342557568,13.23,287.4239584116514,-0.57227786,B,E,2457.002457002457,123.63,0,0,0,0,0,0
Gaia DR3 5350362497181876608,12.24,287.4321910435906,-0.639605976,B,E,2646.9031233456853,-12.76006,0,0,0,0,0,0
Gaia DR3 5350386759484114560,13.486,287.4364172690116,-0.520509764,B,E,2558.853634,-2.03844,0,0,0,0,0,0
Gaia DR3 5350363119982842240,13.562,287.44365812053974,-0.568600717,B,E,2601.456815816857,300,0,0,0,0,0,0
Gaia DR3 5350363115657162752,12.921,287.44485350813926,-0.573878071,B,E,2664.535038635758,373.53253,0,0,0,0,0,0
Gaia DR3 5350386965642574592,12.301,287.45547669992555,-0.507494207,B,E,2300.966405890474,-15.23,0,0,0,0,0,0
Gaia DR3 5350362432787875072,12.667,287.4577214701104,-0.638353563,B,E,2651.113467656416,0.014,0,0,0,0,0,0
Gaia DR3 5350362776385363200,13.224,287.46812928467716,-0.603355607,B,E,2392.3444976076557,-2.09039,0,0,0,0,0,0
Gaia DR3 5350386347167197824,13.253,287.4761657472728,-0.555013042,B,E,2482.0054604120132,-6.54475,0,0,0,0,0,0
Gaia DR3 5350360336843684864,16.469,287.47863301156065,-0.72559551,B,E,6761.325219743069,50.38196,0,0,0,0,0,0
Gaia DR3 5350386445924577792,16.265,287.4803176199882,-0.545023845,B,E,3181.6735602927133,-24.04068,0,0,0,0,0,0
Gaia DR3 5350360061965773312,15.344,287.5162255888122,-0.736175388,B,E,2381.5194093831865,-5.58562,0,0,0,0,0,0
Gaia DR3 5350383770186937856,13.239,287.5174742569823,-0.502484473,B,E,2498.750624687656,-6.37627,0,0,0,0,0,0
Gaia DR3 5350357519345544064,14.402,287.52060122806466,-0.714928054,B,E,2664.535038635758,-44.84,0,0,0,0,0,0
Gaia DR3 5350383216105099008,13.597,287.5233402959301,-0.549810576,B,E,2393.4897079942557,170,0,0,0,0,0,0
Gaia DR3 5350357107028274432,15.198,287.52600328391947,-0.737370631,B,E,2544.529262086514,-13.78495,0,0,0,0,0,0
Gaia DR3 5350357484985452288,13.54,287.53139548369916,-0.703013438,B,E,2574.6652935118436,40,0,0,0,0,0,0
Gaia DR3 5350384629180484224,12.057,287.53339964279184,-0.453297365,B,E,2621.9192448872573,-16.86331,0,0,0,0,0,0
Gaia DR3 5350383564028470144,15.109,287.5397093729906,-0.528318477,B,E,3629.764065335753,-6.33449,0,0,0,0,0,0
Gaia DR3 5350384560461013120,14.015,287.54937440083705,-0.453041891,B,E,2695.4177897574123,-4.87,0,0,0,0,0,0
Gaia DR3 5350359409131005056,13.487,287.5527114853143,-0.620136342,B,E,2695.4177897574123,277.40793,0,0,0,0,0,0
Gaia DR3 5350356866510117632,15.181,287.56066448353425,-0.736637123,B,E,2375.8612497030176,-9.2613,0,0,0,0,0,0
Gaia DR3 5350358648895641856,14.776,287.5633959342697,-0.618256053,B,E,6877.579092159559,392.07043,0,0,0,0,0,0
Gaia DR3 5350358751974862848,13.332,287.56579144573624,-0.604707323,B,E,2787.8449958182323,40,0,0,0,0,0,0
Gaia DR3 5350358653216770048,13.187,287.5761381338061,-0.621060355,B,E,2520.1612903225805,-27.64281,0,0,0,0,0,0
Gaia DR3 5350358687561572992,13.283,287.58293257633716,-0.618321823,B,E,2704.164413196322,-16.19441,0,0,0,0,0,0
Gaia DR3 5350382189638824192,12.621,287.5880629,-0.59123611,B,E,2620.545073375262,-20.51786,0,0,0,0,0,0
Gaia DR3 5350382189638820352,12.795,287.58901023258187,-0.594997857,B,E,2387.204583,-15,0,0,0,0,0,0
Gaia DR3 5350356656026369280,12.66,287.58959280667005,-0.770595389,B,E,1722.0595832615809,2.86741,0,0,0,0,0,0
Gaia DR3 5350358034741345024,12.851,287.59137226597346,-0.673059105,B,E,2476.4735017335315,78.17318,0,0,0,0,0,0
Gaia DR3 5350381983480398336,12.828,287.5986155016907,-0.591636467,B,E,2554.9310168625443,-9.92872,0,0,0,0,0,0
Gaia DR3 5350382120919390592,16.272,287.6029318094801,-0.575498157,B,E,4420.866489832007,39.63214,0,0,0,0,0,0
Gaia DR3 5350358343979096704,12.392,287.61759187976713,-0.640480095,B,E,2546.473134708429,70,0,0,0,0,0,0
Gaia DR3 5350355766998496768,16.203,287.6214034496745,-0.743864219,B,E,9842.519685039371,139.32066,0,0,0,0,0,0
Gaia DR3 5350358412698650496,13.851,287.6243484856197,-0.61673035,B,E,2519.5263290501384,25,0,0,0,0,0,0
Gaia DR3 5350358412698771200,13.595,287.62448858271335,-0.620059537,B,E,2510.6703489831784,-6.26861,0,0,0,0,0,0
Gaia DR3 5350335597829594240,13.015,287.63271115971935,-0.527544698,B,E,2490.660025,275,0,0,0,0,0,0
Gaia DR3 5350357897287122176,14.167,287.63453399680463,-0.656043962,B,E,2358.490566037736,265,0,0,0,0,0,0
Gaia DR3 5350335597829590400,13.243,287.63486384926284,-0.534266678,B,E,2307.3373327180434,-2.03744,0,0,0,0,0,0
